model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
deepseek-coder:6.7b,no_review,crn-012935,1867,702,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-005348,1014,1014,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-014111,740,740,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-008441,1802,253,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-000429,2034,1014,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006055,491,491,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-002365,2074,755,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012191,1905,487,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007228,1973,548,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007219,462,462,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-008825,415,415,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009938,1846,1369,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009388,1905,844,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-011142,1662,1662,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-011641,562,562,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005424,709,709,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009382,1838,279,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001181,1536,1535,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-004235,1932,619,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-013432,1805,1331,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-013335,1872,1444,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-011856,2048,498,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007987,1891,1891,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-003413,2180,2179,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009207,638,638,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005492,1901,921,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-010287,1573,1572,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-008996,956,956,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-008930,1839,1839,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009880,632,432,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-010839,646,646,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-008634,1837,1837,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009079,415,415,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-008685,683,683,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-010280,2048,2048,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-002034,811,811,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-001668,328,328,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009481,1484,1483,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-010911,1057,1057,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-003393,1938,737,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006889,671,671,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-000875,2018,2018,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-014942,1820,792,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001422,1904,581,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012470,1819,1298,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009395,2043,2043,near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005262,595,595,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-002278,1800,1800,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005835,2016,789,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007675,2035,573,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-003675,1817,1320,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009586,1593,1593,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-001383,1959,1054,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009479,1516,1516,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-004311,1923,1406,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-011508,1188,1188,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005809,1985,561,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-003501,2011,2011,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-001863,1831,407,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004548,2029,428,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-008172,648,648,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-014536,1674,1674,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013683,663,663,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-011997,1505,1505,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-010822,487,487,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-006891,978,978,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-000418,1983,458,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004234,1836,444,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-010946,190,1,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-005277,883,881,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009127,2081,2081,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013150,1078,1078,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-004321,2129,2129,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013024,1868,1868,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-000535,1915,781,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007678,2064,1407,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001332,1842,1841,near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-011630,1662,1657,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005179,2128,2127,near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012327,1796,590,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009408,1935,809,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007370,663,663,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013500,1919,859,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006675,758,758,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005425,709,709,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-011124,539,539,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009454,2014,457,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-013824,698,698,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-014382,2005,991,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-013562,1874,1361,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-008848,947,947,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-011977,1808,396,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006002,1849,734,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-000309,1352,1352,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005731,1551,1551,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009929,2037,1031,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-011272,1802,676,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007463,445,445,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-011925,978,978,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-001700,566,369,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009573,1658,1658,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005166,880,880,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012208,2139,1090,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004721,1306,431,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-010719,1898,473,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-013040,1894,445,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009986,740,740,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-007250,306,306,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005688,1997,510,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007743,1798,1798,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-007354,1990,671,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-005998,1908,666,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-014590,1642,1642,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013857,582,551,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-004967,1885,1884,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013311,1968,1968,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-014189,1848,1393,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006993,2064,2064,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013713,1803,622,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006804,1847,1847,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-014865,1963,1204,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006649,1961,1961,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-006343,2032,2032,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-004095,1900,314,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007948,2092,2092,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-002154,850,850,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009375,350,17,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-010926,696,696,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005894,61,12,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006599,1978,741,near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-013265,936,935,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-002644,688,688,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-006044,1868,605,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009647,2066,523,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-010552,597,597,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012185,1863,1331,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-014292,1858,348,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012092,734,734,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-003175,1967,568,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012598,1818,793,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-005668,1726,1726,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013506,1795,686,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006916,1848,712,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007552,1814,503,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001102,507,507,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-003174,1800,569,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-000735,1802,643,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007048,1833,1044,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006917,1848,712,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-000020,1950,472,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012406,648,648,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-006792,1859,579,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-001517,777,272,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-009594,2010,234,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-006809,1801,321,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012576,1948,473,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-002473,522,522,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-006912,1859,1209,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-008430,1707,1707,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-011246,1991,665,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-000228,1874,396,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004872,1628,1628,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-001703,1969,1969,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013148,1908,1357,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006130,639,639,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-002153,859,859,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-003590,1645,284,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-000040,2022,1447,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001690,1827,355,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-000160,1850,844,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001930,1946,1946,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
